account_id,days_since_event,verified_account,fear_score,anger_score,toxicity_score,identity_attack_score,reblogs_count
1266,10.73417811,0,5,3,0.45090583,0.46028158,1
991,10.72628297,0,5,3,0.059727192,0.04435511,0
1079,10.72292245,1,2,2,0.061444655,0.056582913,7
663,10.69654049,0,2,2,0.45921504,0.50125694,1
201,10.64836067,0,1,1,0.36095104,0.40883094,0
1396,10.64485133,0,1,0,0.15269235,0.16373143,0
391,10.62839395,0,0,0,0.1693855,0.18002926,0
92,10.62590478,0,2,1,0.42349213,0.46028158,0
828,10.62264289,0,2,3,0.2553839,0.2964622,0
1217,10.58862404,0,0,0,0.12520397,0.10221587,0
756,10.58509516,0,0,0,0.14082454,0.10221587,0
634,10.5702441,0,2,3,0.2553839,0.2964622,0
1455,10.55927188,0,0,0,0.17111848,0.18158256,0
1386,10.55370404,0,0,0,0.1693855,0.18002926,0
902,10.55181918,0,1,0,0.19789438,0.10221587,9
915,10.52548172,0,2,2,0.37751234,0.3817989,0
588,10.51662082,0,0,0,0.0665887,0.058856625,0
1704,10.49712429,0,1,1,0.18744208,0.019977676,0
1629,10.49075426,0,3,1,0.069754265,0.10221587,1
220,10.46411373,0,0,0,0.22177623,0.27171627,0
27,10.46197819,0,0,0,0.1693855,0.18002926,0
1113,10.45205588,0,0,0,0.09394901,0.07177465,2
503,10.41742036,0,1,1,0.3245134,0.3802808,0
1144,10.41180652,0,1,1,0.15766735,0.22631748,0
210,10.40770344,0,0,0,0.1693855,0.18002926,0
1344,10.40670626,0,0,0,0.20126031,0.23542951,0
325,10.40029861,0,0,0,0.1693855,0.18002926,0
168,10.38947402,0,0,0,0.1693855,0.18002926,0
1536,10.29665196,0,1,0,0.30993456,0.37655997,0
793,10.17743833,0,2,3,0.25462922,0.2949366,0
1021,10.16070186,0,2,3,0.2553839,0.2964622,0
260,10.11511179,0,3,4,0.41910073,0.24801466,1
574,10.07770606,0,0,0,0.08004235,0.07094744,0
571,10.07229672,0,2,3,0.681338,0.38230872,1
1703,10.05853025,0,6,9,0.4269174,0.5135796,1
1214,10.05656946,1,8,7,0.40060925,0.44690517,146
140,10.04147463,0,2,3,0.34757367,0.3817989,0
626,10.03208628,0,2,3,0.2553839,0.2964622,0
1104,10.02217749,0,0,0,0.07687678,0.04822223,0
1599,10.020759,0,2,3,0.25462922,0.2846865,0
397,10.01691868,0,2,3,0.2553839,0.2964622,0
1623,10.01106446,0,6,9,0.3260917,0.3817989,1
700,10.00201839,0,2,3,0.295883,0.29188538,0
1393,9.997415729,0,2,3,0.2553839,0.2964622,0
945,9.994045602,0,4,6,0.3389984,0.39870077,0
1260,9.981584873,1,5,3,0.47900817,0.5135796,20
1173,9.978670938,0,4,6,0.3389984,0.39773783,0
1689,9.973153773,0,2,3,0.25462922,0.2949366,0
1388,9.96964081,0,4,6,0.4838166,0.44690517,1
1314,9.965804803,0,4,3,0.37955463,0.46028158,0
91,9.965223079,0,3,3,0.36095104,0.41222036,0
91,9.963073831,0,3,3,0.36095104,0.41222036,0
1320,9.952523032,0,2,2,0.6852916,0.58743036,0
1108,9.948677523,0,3,3,0.3286776,0.29798782,0
228,9.947606655,0,2,3,0.2553839,0.2964622,0
550,9.94521544,1,6,9,0.3260917,0.3817989,199
59,9.927089062,0,2,4,0.568186,0.37152436,0
869,9.925886146,0,5,7,0.3625127,0.4006267,2
1107,9.923738785,0,2,3,0.2553839,0.2964622,0
911,9.923526713,0,2,3,0.2553839,0.2964622,0
1042,9.920952083,0,1,0,0.16678599,0.17381613,0
433,9.919652963,0,2,3,0.2553839,0.2964622,0
1130,9.916725417,0,6,9,0.3260917,0.3817989,0
548,9.91622235,0,2,3,0.2553839,0.2964622,0
1439,9.912661829,0,4,6,0.3286776,0.3817989,0
364,9.906577894,0,2,3,0.25462922,0.2949366,4
835,9.905885301,0,2,3,0.584095,0.36702603,0
1015,9.904788461,0,2,3,0.28312725,0.2823795,0
786,9.760557986,1,4,2,0.2312681,0.27759558,88
321,9.734470486,1,1,0,0.2540519,0.28883415,16
527,9.729287384,0,0,0,0.19939905,0.23694818,18
188,9.724921713,0,0,0,0.006565767,0.001239428,0
1618,9.72081294,0,1,2,0.48021027,0.55044734,0
527,9.708205856,0,0,0,0.17891699,0.20088354,8
224,9.707345093,0,0,0,0.07687678,0.06795148,0
224,9.705065243,0,0,0,0.048099842,0.009767435,0
143,9.698442627,0,0,0,0.7105462,0.5135796,0
1431,9.624148808,1,1,0,0.32397532,0.41975367,1
871,9.623435938,1,3,2,0.37795907,0.44690517,2
1270,9.61483912,1,2,2,0.36095104,0.40158966,1
806,9.612215405,0,4,4,0.32971194,0.37879246,0
1263,9.592604282,1,2,1,0.09958932,0.11396073,3
1427,9.58935794,0,2,1,0.6289369,0.5135796,0
1512,9.558570139,0,1,1,0.52272606,0.44690517,0
187,9.526325139,0,1,2,0.4014846,0.44690517,0
224,9.524492951,0,7,6,0.32971194,0.36873037,0
1014,9.5041175,0,0,1,0.077668175,0.0440973,0
1601,9.484510289,0,4,4,0.32971194,0.37879246,0
294,9.482524074,0,2,3,0.50789946,0.28034934,0
263,9.47748537,0,0,0,0.07687678,0.04822223,0
206,9.474915069,0,3,2,0.49139655,0.36598656,0
1093,9.453992269,0,4,4,0.32971194,0.37879246,0
287,9.417963368,0,1,1,0.45703048,0.55044734,0
1016,9.40350853,1,4,4,0.30993456,0.36702603,12
1194,9.258001528,0,1,1,0.39231625,0.36702603,0
1489,9.24014059,0,1,1,0.046368107,0.011247349,0
1657,9.21198228,0,2,0,0.37073207,0.40447855,0
570,9.182085405,0,4,3,0.3389984,0.28034934,0
920,9.08365794,0,1,1,0.47119883,0.37879246,0
1679,9.021579502,0,3,4,0.7252971,0.39773783,0
1194,8.991981319,0,3,1,0.36095104,0.3802808,0
1044,8.975553368,0,7,5,0.37576625,0.3817989,0
875,8.973376053,0,6,3,0.36095104,0.3819294,0
1591,8.940971296,0,2,2,0.25462922,0.21866,3
862,8.909998588,0,2,3,0.27236435,0.32184324,0
1582,8.904079618,0,0,0,0.11357342,0.14019285,0
1631,8.879146204,0,1,0,0.26859093,0.27991617,0
325,8.870843079,0,0,0,0.042657252,0.034042787,0
1461,8.787327303,0,4,1,0.51869136,0.50515765,0
594,8.755053183,0,5,5,0.30502358,0.22859548,0
1494,8.733789745,0,1,1,0.37751234,0.44690517,5
1396,8.719885822,0,5,4,0.37751234,0.46028158,0
685,8.696404745,0,2,2,0.8460273,0.5135796,0
685,8.6961961,0,2,2,0.85173553,0.49032792,0
719,8.694391852,0,6,5,0.27412915,0.293411,1
823,8.681706829,0,0,0,0.11119666,0.10221587,0
487,8.632447546,1,6,4,0.103494145,0.031722516,0
1526,8.62121412,1,0,0,0.071337044,0.05794714,0
98,8.60858684,0,4,0,0.41445592,0.48915586,0
107,8.597017755,0,3,2,0.50789946,0.5698139,1
1190,8.576412639,0,0,0,0.104795754,0.07094744,0
1428,8.570051562,0,2,2,0.36095104,0.38826546,2
1398,8.561843947,0,2,2,0.3266089,0.2808415,0
1188,8.558067685,0,0,0,0.13214645,0.10221587,0
975,8.552289398,0,0,0,0.15545623,0.15945168,0
340,8.510666019,0,0,0,0.1537979,0.15303208,0
784,8.463877049,0,4,2,0.30716252,0.37879246,0
325,8.367552014,0,0,0,0.10956833,0.09576365,0
1509,8.359089236,0,6,3,0.3245134,0.2823795,0
117,8.263715961,0,0,0,0.11479026,0.10221587,0
545,8.218507731,0,8,3,0.45243698,0.3802808,168
1268,8.150345706,0,0,0,0.19504376,0.19890837,0
163,8.150307176,0,0,0,0.19504376,0.19890837,0
862,8.068841366,0,2,2,0.27236435,0.293411,0
990,8.061585706,0,2,2,0.030034892,0.006881601,0
598,7.999197523,0,4,4,0.11212669,0.050216515,0
490,7.997157083,0,3,3,0.11305673,0.10221587,0
1260,7.99199581,1,13,11,0.43720075,0.48915586,24
599,7.95474897,0,4,4,0.4013387,0.5135796,0
1152,7.932757905,0,3,1,0.4645176,0.4931391,0
1230,7.897235787,0,2,2,0.030034892,0.006881601,0
1244,7.89114985,1,2,1,0.009927189,0.013546381,58
1662,7.887387118,0,4,2,0.48141238,0.5203519,0
804,7.871826921,0,0,0,0.21508642,0.23618884,0
1457,7.838078125,0,2,2,0.32397532,0.2764353,0
1465,7.810194074,0,4,4,0.5532103,0.39773783,0
13,7.793798611,0,5,0,0.4421347,0.4911651,0
871,7.763585845,1,1,1,0.09611836,0.1007269,5
706,7.758049734,0,2,1,0.4274071,0.49855098,0
1288,7.749490093,0,0,0,0.52272606,0.25309357,0
1459,7.747649248,0,0,0,0.12867521,0.15517195,1
804,7.699418287,0,0,0,0.4013387,0.46614665,0
804,7.695618877,0,0,0,0.5024724,0.38176915,0
804,7.69395088,0,2,0,0.24603334,0.28034934,0
40,7.669318877,0,1,1,0.4977744,0.46028158,0
58,7.66495559,0,3,3,0.24924077,0.28622448,0
99,7.620042419,0,1,1,0.43475235,0.48990932,0
1097,7.619554282,0,2,2,0.4421347,0.50515765,2
107,7.612104873,0,1,1,0.4645176,0.55044734,0
107,7.595811968,0,4,4,0.54325575,0.6007182,0
871,7.582646435,1,1,2,0.075294,0.06613251,0
107,7.554292002,0,4,1,0.52007306,0.57554024,0
1243,7.554158032,0,3,2,0.37751234,0.3780483,0
545,7.533935428,0,1,1,0.584095,0.46028158,97
1590,7.531116366,0,1,1,0.24442963,0.27991617,0
1591,7.497450961,0,3,2,0.60311776,0.29188538,0
966,7.494260394,0,0,0,0.10956833,0.09576365,0
321,7.488402176,1,1,2,0.3389984,0.3817989,9
1329,7.424261678,0,2,2,0.2553839,0.33675182,0
109,7.278235405,0,2,2,0.36095104,0.44690517,0
136,7.270213113,0,5,3,0.38601747,0.38445538,0
420,7.184291007,0,3,2,0.09394901,0.083355546,0
136,7.100467176,0,4,4,0.28087774,0.2839175,0
1633,7.077285046,0,2,2,0.26859093,0.3072352,0
917,7.066329641,0,5,2,0.28087774,0.10221587,0
1705,7.054350069,0,1,1,0.37751234,0.3908055,0
868,7.032706169,0,3,5,0.3317266,0.37012735,0
87,7.009320046,0,1,1,0.36095104,0.44690517,0
939,7.00149691,0,2,1,0.37694603,0.17614605,0
600,6.991603194,0,1,0,0.62136006,0.36702603,0
536,6.982326597,0,4,1,0.3722269,0.44690517,0
350,6.967891516,0,2,2,0.4850187,0.54996765,0
62,6.954758507,0,1,1,0.33255672,0.38215697,0
532,6.93719456,0,4,1,0.18744208,0.25309357,0
155,6.905847708,0,1,1,0.4269174,0.38238457,0
155,6.9056914,0,1,1,0.4269174,0.41975367,0
155,6.905223542,0,1,1,0.47173777,0.48990932,0
155,6.904628461,0,1,1,0.4269174,0.40713623,0
1654,6.884091377,0,3,4,0.3234372,0.38185352,0
1111,6.808001053,0,2,2,0.1537979,0.16993292,19
888,6.806686493,0,2,1,0.45243698,0.5051593,3
792,6.764292766,0,1,1,0.42568782,0.3857254,0
1345,6.76308772,0,0,0,0.20102765,0.23770751,0
444,6.747175625,0,5,4,0.5566829,0.34649673,0
407,6.74024338,0,4,3,0.5972042,0.46028158,0
818,6.723587662,0,2,2,0.26859093,0.36598656,0
423,6.722990174,0,1,1,0.14429577,0.17769934,0
917,6.694221921,0,4,3,0.2043827,0.26325142,0
975,6.676045081,0,3,3,0.13561769,0.12208464,0
975,6.675644225,0,3,3,0.1373533,0.13805299,0
492,6.662985625,0,3,4,0.45243698,0.5051593,0
621,6.645272176,0,3,4,0.2854835,0.30103904,3
983,6.613727755,0,10,5,0.07291982,0.03223813,0
1463,6.613723183,0,3,5,0.45243698,0.5135796,1
1637,6.610126181,0,2,2,0.16851899,0.18468912,0
1111,6.597641134,0,0,0,0.08795626,0.078392304,11
579,6.595075567,0,5,3,0.46982017,0.4887047,0
393,6.591125856,1,5,3,0.47886392,0.48949075,3094
446,6.576892292,1,2,2,0.20705862,0.04280826,23
1302,6.568076111,0,5,4,0.29405528,0.35299334,0
896,6.556251794,0,1,2,0.5566829,0.6106996,0
1631,6.55384338,0,4,2,0.2396185,0.078392304,0
11,6.54198397,0,2,2,0.23415339,0.2816105,0
1093,6.508048519,0,2,2,0.23379272,0.2816105,0
665,6.505975961,0,3,4,0.30854854,0.3072352,0
935,6.493766979,0,1,1,0.24924077,0.27171627,0
90,6.468398368,0,0,0,0.23812068,0.28034934,0
588,6.43488059,0,1,2,0.071337044,0.07508347,0
1518,6.365657662,0,3,1,0.07291982,0.057037655,0
710,6.22483787,0,3,2,0.09438288,0.083355546,0
99,6.194148854,0,4,4,0.30452284,0.36273825,0
1095,6.181837778,0,3,3,0.509388,0.5948528,0
685,6.174117477,0,1,2,0.113263406,0.068465814,0
603,6.152115671,0,8,2,0.37340668,0.23239216,0
903,6.126481019,0,3,2,0.3048984,0.29188538,11
134,6.038915683,0,0,0,0.3234372,0.37507164,2
1703,6.033561377,0,4,2,0.20009702,0.22859548,0
850,6.029848565,0,2,1,0.37751234,0.23391083,0
1188,6.015593449,0,2,1,0.16158698,0.14875233,0
535,5.99437985,0,3,5,0.4269174,0.44690517,0
433,5.966985093,0,2,1,0.08795626,0.07012023,0
1352,5.962526713,0,4,4,0.72028047,0.6413409,0
1044,5.925396898,0,4,3,0.54325575,0.5135796,0
532,5.922755799,0,2,2,0.34328604,0.38445538,0
1679,5.915840475,0,3,1,0.32182294,0.32476485,0
18,5.897886817,0,3,2,0.2396185,0.17769934,1
1043,5.88972794,0,0,0,0.04834723,0.037909906,0
674,5.878178877,0,2,0,0.88599813,0.4830652,0
1051,5.856999479,0,2,2,0.63782936,0.5135796,0
963,5.854213715,0,2,2,0.47886392,0.5498214,0
441,5.853365185,0,2,3,0.26859093,0.2854555,25
1671,5.835995347,0,2,1,0.5972042,0.37082586,27
477,5.825419606,0,1,2,0.62136006,0.5948528,0
201,5.801163032,0,2,2,0.47886392,0.5498214,0
1681,5.800371076,0,4,3,0.2763787,0.31892163,15
161,5.797115278,0,3,3,0.39231625,0.4774257,0
572,5.78637331,0,2,1,0.50789946,0.3895355,0
1505,5.779784514,0,1,3,0.82048255,0.6220118,0
914,5.778682731,0,2,2,0.6989911,0.6637263,0
184,5.776341644,0,3,1,0.40060925,0.48915586,2
1167,5.759550532,0,0,0,0.43965456,0.50917345,0
381,5.752209144,0,0,0,0.17631748,0.19298288,0
1705,5.745815278,0,6,7,0.47473195,0.54151535,0
1315,5.745416435,0,0,0,0.11161,0.094936445,0
381,5.743346551,0,0,0,0.17111848,0.20483385,0
839,5.737364421,0,1,1,0.36095104,0.38699543,2
1568,5.727378264,0,3,3,0.2853768,0.34000012,34
584,5.720506505,0,4,1,0.7252971,0.53446084,0
1206,5.720078576,0,4,2,0.3972142,0.47178617,0
523,5.702630162,0,1,1,0.54325575,0.49855098,2
1587,5.684603762,0,1,2,0.4269174,0.48915586,1
378,5.681893299,0,2,2,0.54823303,0.57150364,8
479,5.663973889,0,1,1,0.23451406,0.22631748,0
281,5.651476563,0,3,3,0.30427247,0.26155844,0
1121,5.644614769,0,1,2,0.11305673,0.10221587,0
397,5.626787326,0,0,0,0.11057663,0.094936445,0
1064,5.598919155,0,0,0,0.45761138,0.57150364,0
413,5.591791343,1,2,2,0.50789946,0.5135796,155
1708,5.585384375,0,5,4,0.3666224,0.36873037,0
365,5.577893171,0,4,0,0.3245134,0.3817989,0
1494,5.570496725,0,0,0,0.51980776,0.55044734,1
1235,5.569388148,0,3,5,0.33504707,0.36702603,0
342,5.562428044,1,4,1,0.07054565,0.038683333,318
1641,5.558291042,0,2,1,0.059727192,0.016762028,1
850,5.55751419,0,1,1,0.568186,0.5135796,0
1279,5.556963542,0,0,1,0.028149333,0.007325576,0
738,5.551830822,0,2,0,0.17718399,0.11280017,0
642,5.549829201,0,3,1,0.50789946,0.41222036,0
1270,5.544256979,1,4,4,0.23739935,0.27340925,1
841,5.540836725,0,4,6,0.37340668,0.41222036,0
140,5.537850544,0,2,2,0.47119883,0.5135796,0
844,5.52907147,0,1,1,0.16043124,0.1808059,0
411,5.528948021,1,2,2,0.28857216,0.36702603,9
723,5.52582522,1,2,2,0.4850187,0.55044734,36
257,5.508435278,0,4,4,0.3389984,0.32768643,2
1042,5.499501736,0,2,4,0.15766735,0.16587129,0
588,5.497061007,0,1,2,0.07054565,0.073429056,0
1568,5.465390313,0,4,2,0.4574824,0.48915586,3
450,5.439628657,0,3,2,0.43475235,0.43896464,0
1113,5.419702766,0,3,4,0.9029226,0.5075293,23
930,5.341439294,0,7,3,0.45757914,0.458714,0
1524,5.304924144,0,2,3,0.27236435,0.32184324,3
1412,5.249058727,0,0,0,0.36095104,0.43896464,0
738,5.237517546,0,1,1,0.24282593,0.25986546,0
1417,5.23647294,0,3,3,0.89241093,0.4911651,7
211,5.232706551,0,2,4,0.22445217,0.2764353,0
1348,5.224908264,0,1,2,0.7510937,0.50588524,0
456,5.212329502,0,1,0,0.09351514,0.099072486,0
357,5.20420794,0,5,4,0.49139655,0.29188538,0
1521,5.185644259,0,9,8,0.40614098,0.46028158,1
900,5.18514728,0,2,2,0.2359567,0.28034934,0
900,5.179632199,0,0,1,0.51980776,0.6413409,0
420,5.143374201,0,0,0,0.039462693,0.015857628,0
1488,5.137231875,0,3,2,0.3302291,0.34974504,0
1592,5.135009502,0,1,1,0.36456755,0.41052565,0
325,5.131222257,0,1,2,0.07054565,0.073429056,0
685,5.130156146,0,1,2,0.01017851,0.022188433,0
697,5.127085347,1,2,0,0.079250954,0.04435511,24
420,5.122085856,0,0,0,0.11129999,0.10221587,0
274,5.11289919,0,2,2,0.2043827,0.23391083,0
1683,5.111652812,0,7,6,0.41168427,0.44690517,0
1432,5.098761076,0,6,4,0.6544696,0.60238177,1
574,5.086927743,0,1,0,0.09394901,0.05976611,0
1201,5.070353854,0,4,4,0.50759226,0.41222036,0
928,5.058709352,0,6,5,0.4269174,0.3817989,4
342,5.058453148,1,2,3,0.25462922,0.28622448,154
137,5.002622535,1,5,4,0.21107252,0.24074486,90
201,4.992653032,0,3,3,0.4269174,0.46028158,0
1034,4.977036262,0,2,1,0.52272606,0.36273825,1
57,4.923536389,0,0,0,0.039462693,0.015857628,0
5,4.915246528,0,4,4,0.37751234,0.41052565,1
5,4.914324884,0,4,4,0.37751234,0.41052565,1
1575,4.911338634,0,2,4,0.25915736,0.34974504,0
1116,4.89417316,0,2,2,0.53579444,0.57150364,0
441,4.888717315,0,2,3,0.26859093,0.2854555,27
707,4.883000845,1,4,4,0.3389984,0.4006267,4
86,4.876488958,0,0,0,0.039226998,0.01565665,0
855,4.873044861,0,4,3,0.6027529,0.33060804,0
481,4.868334491,0,3,4,0.37576625,0.41052565,0
1506,4.867404398,0,3,1,0.20219094,0.22063516,0
376,4.861468148,0,1,1,0.2312681,0.23239216,0
1161,4.858446794,1,2,3,0.15103401,0.25309357,60
1259,4.851631991,1,2,1,0.09308127,0.09659086,2
256,4.850649907,1,0,0,0.25727063,0.27701542,0
1241,4.850316887,0,2,3,0.25727063,0.2839175,0
393,4.845653935,1,2,2,0.50789946,0.55803186,3021
1695,4.842888981,0,3,2,0.60311776,0.5135796,0
783,4.833436458,0,1,2,0.07054565,0.073429056,0
56,4.831716007,1,1,2,0.07054565,0.073429056,24
1575,4.831520544,0,4,2,0.4269174,0.4830652,0
1258,4.818921134,0,5,3,0.5972042,0.6649212,0
1258,4.817902535,0,1,0,0.09394901,0.052035484,0
1258,4.8104839,0,0,0,0.30716252,0.29798782,0
321,4.802878912,1,3,2,0.33836752,0.18158256,14
606,4.800444537,0,1,1,0.33587718,0.40158966,0
1499,4.785346308,0,12,7,0.24603334,0.27340925,1
837,4.77408235,0,1,1,0.07845957,0.06158508,0
873,4.771010938,0,4,4,0.39231625,0.4508763,0
118,4.770838229,0,0,0,0.51980776,0.45610145,0
837,4.765069491,0,3,3,0.45703048,0.06704199,0
153,4.750341806,0,2,2,0.2359567,0.28034934,0
662,4.749768449,0,2,1,0.11109332,0.08170113,0
837,4.739774664,0,1,1,0.10566349,0.07177465,0
644,4.739319838,0,1,1,0.44573322,0.48990932,0
340,4.738643623,0,4,6,0.3972142,0.46028158,1
355,4.73736919,0,1,3,0.17718399,0.17847598,0
873,4.735352963,0,2,2,0.47119883,0.5135796,0
161,4.730471539,0,2,2,0.2359567,0.28034934,0
410,4.715327789,0,2,3,0.25462922,0.28034934,0
1576,4.713989225,0,3,4,0.50789946,0.2964622,0
1120,4.702473819,0,1,1,0.23090743,0.23239216,0
1130,4.700890556,0,1,2,0.22846605,0.24074486,0
784,4.697688391,0,4,4,0.31963667,0.3817989,0
713,4.696580833,0,6,6,0.15103401,0.0775651,0
742,4.695728241,1,1,3,0.17891699,0.18002926,45
393,4.6933664,1,3,3,0.4398409,0.48949075,2562
777,4.690600683,0,3,3,0.4398409,0.48949075,6
419,4.67941,0,2,2,0.2043827,0.23391083,0
79,4.676783542,0,1,2,0.24763705,0.2774022,0
33,4.673258542,0,1,2,0.1013248,0.08500996,6
1389,4.665101053,0,1,2,0.22846605,0.24074486,0
1181,4.660690683,0,2,3,0.25462922,0.2808415,0
201,4.658807037,0,0,0,0.17805049,0.2127345,0
390,4.658531354,0,7,7,0.4475325,0.5039629,0
1031,4.658428009,0,0,0,0.15435068,0.1444726,0
397,4.657647037,0,2,2,0.2359567,0.28034934,0
398,4.6573011,0,0,0,0.039462693,0.015857628,0
440,4.647991296,1,0,0,0.6588125,0.5135796,1140
717,4.646225602,0,0,0,0.11057663,0.094936445,0
959,4.644382326,0,3,2,0.3811502,0.46028158,0
203,4.642450694,0,2,2,0.3666224,0.44690517,0
1304,4.630239005,0,3,3,0.4421347,0.40255263,0
830,4.629013669,0,0,0,0.16098402,0.18468912,0
1516,4.6286825,1,0,0,0.17545098,0.16993292,0
340,4.626961667,0,1,1,0.22311419,0.23467018,0
709,4.625415532,0,2,3,0.3389984,0.44690517,0
1388,4.618573993,0,1,1,0.7510937,0.3817989,0
1068,4.606203229,0,5,7,0.17545098,0.11976352,0
1410,4.600885139,0,0,0,0.24603334,0.2795294,0
685,4.58371853,0,5,5,0.3317266,0.3908055,0
1161,4.569646736,1,1,1,0.37751234,0.3817989,37
937,4.569352616,0,6,6,0.35186127,0.3817989,0
1256,4.565707847,1,6,2,0.18744208,0.1769227,2
1256,4.56344309,1,6,2,0.18554166,0.17769934,0
1490,4.56012338,0,8,7,0.4269174,0.43256098,0
733,4.553869873,0,0,0,0.042657252,0.034042787,1
1664,4.542049896,0,4,5,0.4398409,0.44690517,1
207,4.535420197,1,1,1,0.4269174,0.458714,1
1531,4.534853785,0,1,2,0.22846605,0.24074486,0
1130,4.531082766,0,1,2,0.22846605,0.24150419,0
393,4.529546863,1,2,1,0.47473195,0.49855098,3329
540,4.5288975,0,2,4,0.32557452,0.11512129,0
1622,4.528128426,0,2,2,0.2412222,0.27914262,3
428,4.524386921,1,1,2,0.20839658,0.2331515,144
576,4.524193333,0,4,2,0.09351514,0.04306607,0
1522,4.522122778,0,1,1,0.23090743,0.23239216,0
664,4.521444954,1,1,0,0.165053,0.089145996,336
1323,4.517690255,0,0,0,0.15932569,0.13163337,0
1270,4.50296015,1,6,2,0.16158698,0.120924085,3
705,4.497206412,0,1,1,0.681338,0.49855098,0
335,4.483680289,0,1,2,0.49139655,0.27682206,8
1130,4.472465683,0,5,5,0.3308965,0.3908055,0
1653,4.45635765,0,2,2,0.9248995,0.77429146,0
814,4.444617813,0,5,3,0.38434127,0.12440576,3
1251,4.42482066,1,2,2,0.2359567,0.28034934,13
912,4.423802187,0,6,7,0.7105462,0.58354634,1
1032,4.420393264,0,3,5,0.041172907,0.009619443,0
1554,4.419853229,0,4,5,0.4421347,0.46028158,1
912,4.415437905,0,3,3,0.6342749,0.55044734,3
1453,4.399769051,0,4,4,0.4269174,0.48990932,0
1009,4.399275127,0,0,0,0.50789946,0.55044734,0
748,4.397721516,0,1,2,0.10956833,0.10221587,0
1395,4.368849502,0,5,2,0.5559701,0.458714,0
1066,4.366718843,0,5,3,0.23523538,0.28034934,0
692,4.341167755,0,1,1,0.37073207,0.38246045,0
100,4.324423345,0,3,3,0.3969567,0.3817989,0
945,4.321721644,0,4,4,0.3389984,0.4006267,0
427,4.317378646,0,1,1,0.23667802,0.23846684,0
633,4.279385995,0,2,3,0.43475235,0.46028158,0
944,4.251492847,0,4,2,0.24442963,0.27991617,0
944,4.246062072,0,2,2,0.25462922,0.28034934,0
502,4.222840602,0,1,1,0.42349213,0.40883094,1
793,4.217764583,0,2,2,0.2359567,0.28034934,0
1214,4.191183021,1,1,2,0.30319387,0.3072352,49
498,4.185397697,0,4,4,0.7308154,0.5689151,0
450,4.180161887,0,1,1,0.36867723,0.4453683,0
85,4.165195417,0,2,1,0.23090743,0.28034934,0
427,4.157818692,0,1,1,0.30319387,0.37730414,0
1524,4.147721377,0,5,5,0.3308965,0.3908055,3
352,4.138104549,0,2,2,0.15269235,0.1232452,0
43,4.13621728,0,5,5,0.3127066,0.3817989,0
1197,4.131985243,0,4,4,0.3260917,0.38200524,0
364,4.128518438,0,2,2,0.2359567,0.28034934,0
511,4.114439919,0,2,2,0.53579444,0.458714,0
830,4.112602269,0,2,2,0.2359567,0.28034934,0
1587,4.104160347,0,4,4,0.37955463,0.46028158,1
339,4.10164294,0,4,4,0.4014846,0.3817989,237
1107,4.100881447,0,2,2,0.2359567,0.28034934,0
433,4.098162188,0,2,2,0.2359567,0.28034934,0
61,4.097724549,0,1,1,0.35186127,0.41052565,12
550,4.095129444,1,5,5,0.3308965,0.3908055,200
1697,4.08528331,0,1,1,0.8299589,0.6990888,0
325,4.073125266,0,0,0,0.042657252,0.034042787,0
1282,4.069194525,1,0,0,0.048842013,0.035847444,339
418,4.069192141,0,1,1,0.5972042,0.5135796,0
900,4.053650463,0,2,2,0.32557452,0.36702603,1
900,4.048074225,0,2,1,0.103928015,0.10221587,0
652,4.046809676,0,5,5,0.51980776,0.38185352,18
1054,4.025944479,0,0,0,0.43965456,0.46050715,0
910,4.020858704,0,1,0,0.17285149,0.18158256,0
1057,4.01669206,0,1,1,0.4014846,0.48915586,0
1616,4.015420231,0,1,1,0.28312725,0.28034934,0
96,4.010634525,0,1,1,0.5532103,0.58743036,0
896,4.008954491,0,3,3,0.37340668,0.42615733,2
1227,4.008091447,0,6,5,0.7570315,0.46028158,0
1212,3.999314931,0,3,3,0.944597,0.6220118,0
1506,3.989426296,0,6,7,0.23379272,0.27662867,0
74,3.966930012,0,2,2,0.52811706,0.56711763,169
192,3.960878704,1,4,4,0.7105462,0.44690517,373
616,3.957931285,0,1,2,0.2763787,0.28034934,0
5,3.956815972,0,1,0,0.11129999,0.09328204,2
1270,3.956615799,1,4,4,0.3389984,0.3780483,3
1021,3.955388079,0,3,2,0.048099842,0.034300596,0
1216,3.948592315,0,1,1,0.35186127,0.3817989,0
607,3.941381991,0,2,2,0.3561489,0.3817989,0
1100,3.940973935,0,6,6,0.36095104,0.4054415,0
1100,3.940469525,0,3,3,0.3827457,0.40883094,0
647,3.933262211,0,0,1,0.11357342,0.09328204,0
1069,3.929845405,0,2,1,0.4574824,0.4830652,0
1198,3.92350331,0,1,0,0.6744087,0.05976611,0
931,3.920780729,1,3,2,0.25462922,0.2964622,15
1622,3.91181353,0,4,3,0.3561489,0.39870077,2
1290,3.906809792,0,2,2,0.4394682,0.49032792,0
1033,3.902730949,0,1,1,0.36867723,0.4453683,0
432,3.891257697,0,2,1,0.23090743,0.28034934,0
1529,3.88871919,0,2,2,0.28548008,0.36702603,1
955,3.888340671,0,2,7,0.37694603,0.33060804,0
440,3.88341331,1,4,6,0.16098402,0.11744241,368
846,3.879344873,0,8,8,0.36867723,0.2808415,0
1270,3.872378009,1,6,6,0.30539915,0.36598656,3
1644,3.87042581,0,1,1,0.37955463,0.46028158,2
